dataset,row_id,qT,QM,y,xF,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,target,unit,qT_over_Q,CS_from_A_over_PreFactor,error_from_dA_over_PreFactor,relerr_CS_vs_A_over_PreFactor,relerr_error_vs_dA_over_PreFactor,source_file,source_row,y_Low,y_High,QM_Low,QM_High,xF_Low,xF_High,frac_error,row_correction_note,A_over_PreFactor,dA_over_PreFactor,ratio_CS_to_A_over_PreFactor,ratio_error_to_dA_over_PreFactor
E288_400,E288_400:54,2.3,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.289142857,0.028914286,0.02,0.002,0.06916996,15%,5.00%,,,0.3066666666666666,0.289142859125551,0.0289142859125551,7.351214119263982e-09,3.0242800581137516e-09,Data/E288_400.csv,54,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.1,,0.289142859125551,0.0289142859125551,0.999999992648786,1.0000000030242802
E288_400,E288_400:55,2.5,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.22,0.031428571,0.014,0.002,0.063636364,15%,5.00%,,,0.3333333333333333,0.2199999987428571,0.0314285712489795,5.714285736510308e-09,7.922078032566046e-09,Data/E288_400.csv,55,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.142857143,,0.2199999987428571,0.0314285712489795,1.0000000057142855,0.999999992077922
E288_400,E288_400:56,2.7,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.13068,0.020365714,0.0077,0.0012,0.058922559,15%,5.00%,,,0.36,0.1306799998282491,0.0203657142589479,1.3142855507782132e-09,1.271489484244294e-08,Data/E288_400.csv,56,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.155844156,,0.1306799998282491,0.0203657142589479,1.0000000013142856,0.9999999872851052
E288_400,E288_400:57,2.9,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.105725714,0.020051429,0.0058,0.0011,0.054858934,15%,5.00%,,,0.3866666666666666,0.1057257146119536,0.0200514286333015,5.788124761392185e-09,1.8287895885817416e-08,Data/E288_400.csv,57,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.189655172,,0.1057257146119536,0.0200514286333015,0.9999999942118752,1.0000000182878963
E288_400,E288_400:58,3.1,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.058457143,0.01364,0.003,0.0007,0.051319648,15%,5.00%,,,0.4133333333333333,0.0584571429640359,0.0136400000249417,6.152214088880111e-10,1.8285713767877766e-09,Data/E288_400.csv,58,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.233333333,,0.0584571429640359,0.0136400000249417,1.0000000006152214,0.9999999981714286
E288_400,E288_400:59,3.3,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.022817143,0.008297143,0.0011,0.0004,0.048209366,15%,5.00%,,,0.44,0.0228171430422876,0.0082971429244682,1.8533291724595038e-09,9.103344696763993e-09,Data/E288_400.csv,59,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.363636364,,0.0228171430422876,0.0082971429244682,0.9999999981466708,1.0000000091033447
E288_400,E288_400:60,3.5,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.0528,0.0154,0.0024,0.0007,0.045454545,15%,5.00%,,,0.4666666666666667,0.052800000528,0.015400000154,9.999999991460416e-09,1.0000000029008544e-08,Data/E288_400.csv,60,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.291666667,,0.052800000528,0.015400000154,0.99999999,0.99999999
E288_400,E288_400:61,3.7,7.5,0.03,0.016429761,0.282126373,0.265696612,27.39342987,400.0,0.051165714,0.01628,0.0022,0.0007,0.042997543,15%,5.00%,,,0.4933333333333333,0.0511657142827905,0.0162799999990697,5.526953703455785e-09,5.7142728987041415e-11,Data/E288_400.csv,61,0.028125511,0.032142144,7.0,8.0,0.015334444,0.017525078,0.318181818,,0.0511657142827905,0.0162799999990697,0.9999999944730464,1.0000000000571427
E288_400,E288_400:67,0.1,8.5,0.03,0.018620396,0.319743222,0.301122827,27.39342987,400.0,0.099314286,0.005657143,0.158,0.009,1.590909091,15%,5.00%,,,0.0117647058823529,0.0993142857086106,0.0056571428568195,2.934012924596637e-09,2.5309667530358962e-08,Data/E288_400.csv,67,0.028333792,0.031874384,8.0,9.0,0.017525078,0.019715713,0.056962025,,0.0993142857086106,0.0056571428568195,1.000000002934013,1.000000025309668
E288_400,E288_400:68,0.3,8.5,0.03,0.018620396,0.319743222,0.301122827,27.39342987,400.0,0.260228571,0.009428571,0.138,0.005,0.53030303,15%,5.00%,,,0.0352941176470588,0.2602285715772734,0.0094285714339591,2.2183323213293662e-09,4.602597390963308e-08,Data/E288_400.csv,68,0.028333792,0.031874384,8.0,9.0,0.017525078,0.019715713,0.036231884,,0.2602285715772734,0.0094285714339591,0.9999999977816676,0.999999953974026
E288_400,E288_400:69,0.5,8.5,0.03,0.018620396,0.319743222,0.301122827,27.39342987,400.0,0.383428571,0.012571429,0.122,0.004,0.318181818,15%,5.00%,,,0.0588235294117647,0.3834285716476734,0.0125714285786122,1.689163297423682e-09,3.351947933294927e-08,Data/E288_400.csv,69,0.028333792,0.031874384,8.0,9.0,0.017525078,0.019715713,0.032786885,,0.3834285716476734,0.0125714285786122,0.9999999983108367,1.0000000335194803
E288_400,E288_400:70,0.7,8.5,0.03,0.018620396,0.319743222,0.301122827,27.39342987,400.0,0.4928,0.0176,0.112,0.004,0.227272727,15%,5.00%,,,0.0823529411764705,0.49280000059136,0.01760000002112,1.199999919419745e-09,1.1999998912586495e-09,Data/E288_400.csv,70,0.028333792,0.031874384,8.0,9.0,0.017525078,0.019715713,0.035714286,,0.49280000059136,0.01760000002112,0.9999999988,0.9999999988
E288_400,E288_400:71,0.9,8.5,0.03,0.018620396,0.319743222,0.301122827,27.39342987,400.0,0.469542857,0.016971429,0.083,0.003,0.176767677,15%,5.00%,,,0.1058823529411764,0.4695428565257437,0.0169714285491232,1.0100383678022383e-09,2.656681032887113e-08,Data/E288_400.csv,71,0.028333792,0.031874384,8.0,9.0,0.017525078,0.019715713,0.036144578,,0.4695428565257437,0.0169714285491232,1.0000000010100385,1.000000026566811
E288_400,E288_400:72,1.1,8.5,0.03,0.018620396,0.319743222,0.301122827,27.39342987,400.0,0.4356,0.020742857,0.063,0.003,0.144628099,15%,5.00%,,,0.1294117647058823,0.4356000005227199,0.0207428571677485,1.1999999490031179e-09,8.087052358358954e-09,Data/E288_400.csv,72,0.028333792,0.031874384,8.0,9.0,0.017525078,0.019715713,0.047619048,,0.4356000005227199,0.0207428571677485,0.9999999988,0.9999999919129476
E288_400,E288_400:73,1.3,8.5,0.03,0.018620396,0.319743222,0.301122827,27.39342987,400.0,0.384057143,0.016342857,0.047,0.002,0.122377622,15%,5.00%,,,0.1529411764705882,0.3840571440422334,0.0163428571932865,2.7137458119588115e-09,1.1826973112879882e-08,Data/E288_400.csv,73,0.028333792,0.031874384,8.0,9.0,0.017525078,0.019715713,0.042553191,,0.3840571440422334,0.0163428571932865,0.9999999972862542,0.9999999881730268
E288_400,E288_400:74,1.5,8.5,0.03,0.018620396,0.319743222,0.301122827,27.39342987,400.0,0.367714286,0.018857143,0.039,0.002,0.106060606,15%,5.00%,,,0.1764705882352941,0.3677142859244081,0.0188571428679183,2.0557228527138456e-10,7.0043290133934935e-09,Data/E288_400.csv,74,0.028333792,0.031874384,8.0,9.0,0.017525078,0.019715713,0.051282051,,0.3677142859244081,0.0188571428679183,1.0000000002055722,1.0000000070043291
E288_400,E288_400:75,1.7,8.5,0.03,0.018620396,0.319743222,0.301122827,27.39342987,400.0,0.245771429,0.021371429,0.023,0.002,0.093582888,15%,5.00%,,,0.1999999999999999,0.24577142778496,0.02137142850304,4.943780560625238e-09,2.3253475512965524e-08,Data/E288_400.csv,75,0.028333792,0.031874384,8.0,9.0,0.017525078,0.019715713,0.086956522,,0.24577142778496,0.02137142850304,1.0000000049437805,1.000000023253476
