endpoint,profile,optimizer_success,data_chi2,data_chi2_per_row,total_chi2,total_chi2_per_row,matching_nuisance_sigma,nlo_scale_nuisance_sigma,max_absolute_pull,min_prediction,max_prediction,pass_diagnostic_gate
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s320,central_0p20_0p30,True,5.2284474742428415,1.3071118685607104,24.220254501189842,6.055063625297461,-0.9466288810591322,4.253904181865376,1.8514562555621246,0.00776276576537821,0.997396343295029,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s320,late_0p22_0p32,True,5.2888327799520765,1.3222081949880191,24.31537705421772,6.07884426355443,-1.014400428665792,4.2423502972513125,1.8913199472913558,0.007753282290086932,0.999086388691709,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s321,early_0p18_0p28,True,5.166596059394207,1.2916490148485518,23.894380343131175,5.973595085782794,-0.7176918353470336,4.267634322808501,1.8040839540169455,0.007774035520679504,0.9949517859258921,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s321,central_0p20_0p30,True,5.2283358351830085,1.3070839587957521,24.217307781701194,6.054326945425299,-0.945127532666993,4.253904781904854,1.8514541852810364,0.007762766257893044,0.9974102642307516,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s321,late_0p22_0p32,True,5.288121484101287,1.3220303710253218,24.312654825938928,6.078163706484732,-1.0127921330028515,4.242497547101845,1.8908118997519479,0.007753403153360698,0.9990985408658218,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s322,early_0p18_0p28,True,5.166593856348937,1.2916484640872343,23.893534394011823,5.973383598502956,-0.7172361850243634,4.267612071469779,1.8041607265083632,0.00777401725669055,0.9949597464021529,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s322,central_0p20_0p30,True,5.228399861451158,1.3070999653627895,24.215980825633874,6.0539952064084686,-0.9445124703712049,4.253877896401823,1.8515469467582923,0.0077627441901632534,0.997416087111354,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s322,late_0p22_0p32,True,5.288594080713473,1.3221485201783683,24.31079092813143,6.077697732032857,-1.0121314621774653,4.242379845168094,1.8912179998437912,0.007753306543136713,0.9991021167392565,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s323,early_0p18_0p28,True,5.1665825106512555,1.2916456276628139,23.88935403362341,5.972338508405852,-0.7149769826437354,4.267502716725768,1.8045380267800901,0.007773927497873714,0.9949991437283121,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s323,central_0p20_0p30,True,5.228275485189572,1.307068871297393,24.209838746488607,6.052459686622152,-0.9414304615589469,4.253853775971613,1.8516301680666596,0.007762724392016435,0.9974447165355478,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s323,late_0p22_0p32,True,5.287853853115872,1.321963463278968,24.304522099748354,6.0761305249370885,-1.0088287881774127,4.24251490542779,1.8907520093360786,0.007753417401144946,0.9991256928085113,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s324,early_0p18_0p28,True,5.16657402250188,1.29164350562547,23.880571979599175,5.970142994899794,-0.7102002857346709,4.2672723736878675,1.8053327658796696,0.007773738431375181,0.9950820897388781,False
exactbaseline_matched_reference_distance_b0p1_2p0_lam1e00_s324,central_0p20_0p30,True,5.22808267469301,1.3070206686732524,24.19688612420353,6.049221531050883,-0.9349288877457109,4.253787891323342,1.851857486011754,0.007762670313630263,0.9975049564948039,False
