dataset,row_id,qT,QM,y,xF,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,target,unit,qT_over_Q,CS_from_A_over_PreFactor,error_from_dA_over_PreFactor,relerr_CS_vs_A_over_PreFactor,relerr_error_vs_dA_over_PreFactor,source_file,source_row,y_Low,y_High,QM_Low,QM_High,xF_Low,xF_High,frac_error
E288_400,E288_400:162,2.7,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.002036571,0.001188,0.00012,7e-05,0.058922559,0.00%,0.00%,,,0.21600000000000003,0.002036571425894792,0.0011879999984386286,2.0912342512236592e-07,1.3142857532157173e-09,Data/E288_400.csv,162,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,0.583333333
E288_400,E288_400:163,2.9,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.000674457,0.000674457,3.7e-05,3.7e-05,0.054858934,0.00%,0.00%,,,0.23199999999999998,0.0006744571449383248,0.0006744571449383248,2.148962701108622e-07,2.148962701108622e-07,Data/E288_400.csv,163,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,1.0
E288_400,E288_400:164,3.1,12.5,0.03,0.027382935,0.470210621,0.442827686,27.39342987,400.0,0.000759943,0.000759943,3.9e-05,3.9e-05,0.051319648,0.00%,0.00%,,,0.248,0.0007599428585324669,0.0007599428585324669,1.8615545259178522e-07,1.8615545259178522e-07,Data/E288_400.csv,164,0.02884648,0.031249601,12.0,13.0,0.026287617,0.028478252,1.0
E288_400,E288_400:165,0.1,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.000546857,0.000320571,0.00087,0.00051,1.590909091,0.00%,0.00%,,,0.007407407407407408,0.0005468571428258939,0.0003205714285531102,2.611758770652212e-07,1.336841252953528e-06,Data/E288_400.csv,165,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,0.586206897
E288_400,E288_400:166,0.3,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.001074857,0.000433714,0.00057,0.00023,0.53030303,0.00%,0.00%,,,0.022222222222222223,0.0010748571434713468,0.00043371428596212245,1.3347945599426886e-07,6.593329565725188e-07,Data/E288_400.csv,166,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,0.403508772
E288_400,E288_400:167,0.5,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.001948571,0.000628571,0.00062,0.0002,0.318181818,0.00%,0.00%,,,0.037037037037037035,0.001948571429684898,0.0006285714289306122,2.2051277739145646e-07,6.82389610046143e-07,Data/E288_400.csv,167,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,0.322580645
E288_400,E288_400:168,0.7,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.00374,0.000924,0.00085,0.00021,0.227272727,0.00%,0.00%,,,0.05185185185185185,0.0037400000044879997,0.0009240000011088,1.1999999492373754e-09,1.2000000085965469e-09,Data/E288_400.csv,168,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,0.247058824
E288_400,E288_400:169,0.9,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.002149714,0.000735429,0.00038,0.00013,0.176767677,0.00%,0.00%,,,0.06666666666666667,0.002149714282888947,0.000735428570462008,1.315937421675679e-07,5.840645282964543e-07,Data/E288_400.csv,169,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,0.342105263
E288_400,E288_400:170,1.1,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.00242,0.000760571,0.00035,0.00011,0.144628099,0.00%,0.00%,,,0.08148148148148149,0.002420000002904,0.0007605714294841142,1.1999999808621349e-09,5.646860998594021e-07,Data/E288_400.csv,170,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,0.314285714
E288_400,E288_400:171,1.3,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.002369714,0.000817143,0.00029,0.0001,0.122377622,0.00%,0.00%,,,0.0962962962962963,0.002369714293026547,0.0008171428596643266,1.236547998490477e-07,1.7173943045528031e-07,Data/E288_400.csv,171,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,0.344827586
E288_400,E288_400:172,1.5,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.001791429,0.000754286,0.00019,8e-05,0.106060606,0.00%,0.00%,,,0.1111111111111111,0.001791428572452245,0.0007542857147167347,2.3866296404281026e-07,3.782163068366842e-07,Data/E288_400.csv,172,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,0.421052632
E288_400,E288_400:173,1.7,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.000961714,0.000534286,9e-05,5e-05,0.093582888,0.00%,0.00%,,,0.1259259259259259,0.0009617142826368,0.0005342857125760001,2.9388853335622475e-07,5.379590705449943e-07,Data/E288_400.csv,173,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,0.555555556
E288_400,E288_400:174,1.9,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.001313714,0.000836,0.00011,7e-05,0.083732057,0.00%,0.00%,,,0.14074074074074072,0.0013137142922453225,0.0008360000041561143,2.2245729096876014e-07,4.971428509774105e-09,Data/E288_400.csv,174,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,0.636363636
E288_400,E288_400:175,2.3,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.000824057,0.000592743,5.7e-05,4.1e-05,0.06916996,0.00%,0.00%,,,0.17037037037037037,0.0008240571485078204,0.0005927428612073797,1.8021543854856247e-07,2.341531157691352e-07,Data/E288_400.csv,175,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,0.719298246
E288_400,E288_400:176,2.5,13.5,0.03,0.02957357,0.507827471,0.478253901,27.39342987,400.0,0.000471429,0.000471429,3e-05,3e-05,0.063636364,0.00%,0.00%,,,0.18518518518518517,0.0004714285687346939,0.0004714285687346939,9.148043630601284e-07,9.148043630601284e-07,Data/E288_400.csv,176,0.028928876,0.03115348,13.0,14.0,0.028478252,0.030668887,1.0
