dataset,row_id,target,qT,qT_low,qT_high,QM,QM_Low,QM_High,y,y_Low,y_High,xF,xF_Low,xF_High,x1,x2,SqrtS,BeamE,CS,error,A,dA,PreFactor,sysNorm,sysP2P,unit,qT_over_Q,conversion_mode,source_file,source_row
E288_300,E288_300:98,,0.7,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.0101,0.0022,0.0101,0.0022,,,,,0.06666666666666667,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,98
E288_300,E288_300:99,,0.9,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.00624,0.0016,0.00624,0.0016,,,,,0.08571428571428572,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,99
E288_300,E288_300:100,,1.1,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.0066,0.0017,0.0066,0.0017,,,,,0.10476190476190476,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,100
E288_300,E288_300:101,,1.3,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.0023,0.0009,0.0023,0.0009,,,,,0.12380952380952381,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,101
E288_300,E288_300:102,,1.5,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.0037,0.0012,0.0037,0.0012,,,,,0.14285714285714285,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,102
E288_300,E288_300:103,,1.7,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.0046,0.0014,0.0046,0.0014,,,,,0.1619047619047619,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,103
E288_300,E288_300:104,,1.9,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.00075,0.00053,0.00075,0.00053,,,,,0.18095238095238095,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,104
E288_300,E288_300:105,,2.1,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.00047,0.00047,0.00047,0.00047,,,,,0.2,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,105
E288_300,E288_300:106,,2.7,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.00037,0.00037,0.00037,0.00037,,,,,0.2571428571428572,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,106
E288_300,E288_300:107,,2.9,,,10.5,10.0,11.0,0.21,0.200583395,0.220337083,0.187261686,0.178344463,0.19617891,0.546026972,0.358765285,23.72340616,300.0,0.00044,0.00044,0.00044,0.00044,,,,,0.2761904761904762,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,107
E288_300,E288_300:108,,0.1,,,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00271,0.00272,0.00271,0.00272,,,,,0.008695652173913044,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,108
E288_300,E288_300:109,,0.3,,,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00079,0.00079,0.00079,0.00079,,,,,0.02608695652173913,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,109
E288_300,E288_300:110,,0.5,,,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00101,0.00072,0.00101,0.00072,,,,,0.043478260869565216,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,110
E288_300,E288_300:111,,0.7,,,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.001,0.00058,0.001,0.00058,,,,,0.0608695652173913,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,111
E288_300,E288_300:112,,0.9,,,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00068,0.00048,0.00068,0.00048,,,,,0.0782608695652174,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,112
E288_300,E288_300:113,,1.1,,,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00118,0.0006,0.00118,0.0006,,,,,0.09565217391304348,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,113
E288_300,E288_300:114,,1.3,,,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00026,0.00026,0.00026,0.00026,,,,,0.11304347826086956,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,114
E288_300,E288_300:115,,1.5,,,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00054,0.00038,0.00054,0.00038,,,,,0.13043478260869565,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,115
E288_300,E288_300:116,,1.7,,,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00035,0.00035,0.00035,0.00035,,,,,0.14782608695652175,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,116
E288_300,E288_300:117,,2.3,,,11.5,11.0,12.0,0.21,0.201368794,0.219398289,0.205096133,0.19617891,0.214013356,0.598029541,0.392933408,23.72340616,300.0,0.00029,0.0003,0.00029,0.0003,,,,,0.19999999999999998,A_direct_no_PreFactor,Data/global_dy_raw/E288_300.csv,117
